,date,year,month_of_year,month,city,country,max_temp_c,min_temp_c,avg_temp_c,lat,lon,timezone_id
0,2023-04-29,2023,April    ,4,Berlin,Germany,12.5,8.7,10.6,52.52,13.4,Europe/Berlin
1,2023-04-19,2023,April    ,4,Berlin,Germany,8.2,3.1,5.1,52.52,13.4,Europe/Berlin
2,2023-04-24,2023,April    ,4,Berlin,Germany,16.0,8.2,12.5,52.52,13.4,Europe/Berlin
3,2023-04-27,2023,April    ,4,Berlin,Germany,12.0,2.2,7.5,52.52,13.4,Europe/Berlin
4,2023-04-18,2023,April    ,4,Berlin,Germany,11.9,4.5,7.6,52.52,13.4,Europe/Berlin
5,2023-04-21,2023,April    ,4,Berlin,Germany,19.1,8.7,13.2,52.52,13.4,Europe/Berlin
6,2023-04-22,2023,April    ,4,Berlin,Germany,20.0,7.7,13.9,52.52,13.4,Europe/Berlin
7,2023-04-25,2023,April    ,4,Berlin,Germany,11.2,5.1,7.8,52.52,13.4,Europe/Berlin
8,2023-04-20,2023,April    ,4,Berlin,Germany,13.2,3.8,8.5,52.52,13.4,Europe/Berlin
9,2023-04-26,2023,April    ,4,Berlin,Germany,10.3,2.3,6.4,52.52,13.4,Europe/Berlin
10,2023-04-23,2023,April    ,4,Berlin,Germany,16.4,10.3,12.7,52.52,13.4,Europe/Berlin
11,2023-04-30,2023,April    ,4,Berlin,Germany,15.7,4.6,9.9,52.52,13.4,Europe/Berlin
12,2023-04-28,2023,April    ,4,Berlin,Germany,13.6,3.3,8.9,52.52,13.4,Europe/Berlin
13,2023-05-31,2023,May      ,5,Berlin,Germany,24.6,10.4,17.6,52.52,13.4,Europe/Berlin
14,2023-05-02,2023,May      ,5,Berlin,Germany,12.9,7.3,10.0,52.52,13.4,Europe/Berlin
15,2023-05-18,2023,May      ,5,Berlin,Germany,15.2,5.2,10.8,52.52,13.4,Europe/Berlin
16,2023-05-04,2023,May      ,5,Berlin,Germany,18.0,4.3,11.3,52.52,13.4,Europe/Berlin
17,2023-05-26,2023,May      ,5,Berlin,Germany,19.6,8.2,13.8,52.52,13.4,Europe/Berlin
18,2023-05-10,2023,May      ,5,Berlin,Germany,17.9,9.5,13.8,52.52,13.4,Europe/Berlin
19,2023-05-19,2023,May      ,5,Berlin,Germany,18.1,6.9,13.0,52.52,13.4,Europe/Berlin
20,2023-05-25,2023,May      ,5,Berlin,Germany,19.9,8.8,14.6,52.52,13.4,Europe/Berlin
21,2023-05-27,2023,May      ,5,Berlin,Germany,20.9,8.1,15.0,52.52,13.4,Europe/Berlin
22,2023-05-14,2023,May      ,5,Berlin,Germany,19.2,9.3,14.9,52.52,13.4,Europe/Berlin
23,2023-05-12,2023,May      ,5,Berlin,Germany,21.1,11.2,16.1,52.52,13.4,Europe/Berlin
24,2023-05-05,2023,May      ,5,Berlin,Germany,18.1,7.0,12.7,52.52,13.4,Europe/Berlin
25,2023-05-21,2023,May      ,5,Berlin,Germany,26.6,13.5,19.7,52.52,13.4,Europe/Berlin
26,2023-05-06,2023,May      ,5,Berlin,Germany,10.8,7.0,8.6,52.52,13.4,Europe/Berlin
27,2023-05-08,2023,May      ,5,Berlin,Germany,16.9,5.1,11.0,52.52,13.4,Europe/Berlin
28,2023-05-24,2023,May      ,5,Berlin,Germany,16.5,7.9,12.6,52.52,13.4,Europe/Berlin
29,2023-05-22,2023,May      ,5,Berlin,Germany,26.2,14.6,20.0,52.52,13.4,Europe/Berlin
30,2023-05-11,2023,May      ,5,Berlin,Germany,20.4,11.4,15.8,52.52,13.4,Europe/Berlin
31,2023-05-09,2023,May      ,5,Berlin,Germany,19.5,6.5,13.0,52.52,13.4,Europe/Berlin
32,2023-05-07,2023,May      ,5,Berlin,Germany,14.1,7.8,10.2,52.52,13.4,Europe/Berlin
33,2023-05-03,2023,May      ,5,Berlin,Germany,15.4,4.8,9.9,52.52,13.4,Europe/Berlin
34,2023-05-16,2023,May      ,5,Berlin,Germany,17.2,8.9,12.0,52.52,13.4,Europe/Berlin
35,2023-05-15,2023,May      ,5,Berlin,Germany,18.6,10.6,14.5,52.52,13.4,Europe/Berlin
36,2023-05-23,2023,May      ,5,Berlin,Germany,17.6,11.1,15.2,52.52,13.4,Europe/Berlin
37,2023-05-29,2023,May      ,5,Berlin,Germany,20.9,12.0,16.0,52.52,13.4,Europe/Berlin
38,2023-05-13,2023,May      ,5,Berlin,Germany,21.5,10.8,16.1,52.52,13.4,Europe/Berlin
39,2023-05-30,2023,May      ,5,Berlin,Germany,22.3,8.7,15.6,52.52,13.4,Europe/Berlin
40,2023-05-28,2023,May      ,5,Berlin,Germany,23.3,9.7,17.0,52.52,13.4,Europe/Berlin
41,2023-05-17,2023,May      ,5,Berlin,Germany,15.0,6.0,10.5,52.52,13.4,Europe/Berlin
42,2023-05-20,2023,May      ,5,Berlin,Germany,21.0,9.3,14.8,52.52,13.4,Europe/Berlin
43,2023-05-01,2023,May      ,5,Berlin,Germany,18.8,4.2,11.7,52.52,13.4,Europe/Berlin
44,2023-06-25,2023,June     ,6,Berlin,Germany,26.7,17.6,22.0,52.52,13.4,Europe/Berlin
45,2023-06-10,2023,June     ,6,Berlin,Germany,28.9,15.5,22.3,52.52,13.4,Europe/Berlin
46,2023-06-29,2023,June     ,6,Berlin,Germany,25.5,13.8,20.6,52.52,13.4,Europe/Berlin
47,2023-06-17,2023,June     ,6,Berlin,Germany,23.7,13.1,18.2,52.52,13.4,Europe/Berlin
48,2023-06-05,2023,June     ,6,Berlin,Germany,25.1,11.3,19.2,52.52,13.4,Europe/Berlin
49,2023-06-01,2023,June     ,6,Berlin,Germany,23.2,10.8,16.8,52.52,13.4,Europe/Berlin
50,2023-06-22,2023,June     ,6,Berlin,Germany,29.0,18.2,24.0,52.52,13.4,Europe/Berlin
51,2023-06-04,2023,June     ,6,Berlin,Germany,23.3,9.2,16.8,52.52,13.4,Europe/Berlin
52,2023-06-27,2023,June     ,6,Berlin,Germany,20.7,13.6,17.4,52.52,13.4,Europe/Berlin
53,2023-06-12,2023,June     ,6,Berlin,Germany,26.6,14.1,20.9,52.52,13.4,Europe/Berlin
54,2023-06-09,2023,June     ,6,Berlin,Germany,27.9,17.2,22.3,52.52,13.4,Europe/Berlin
55,2023-06-23,2023,June     ,6,Berlin,Germany,19.1,14.9,17.2,52.52,13.4,Europe/Berlin
56,2023-06-30,2023,June     ,6,Berlin,Germany,22.0,15.8,18.7,52.52,13.4,Europe/Berlin
57,2023-06-13,2023,June     ,6,Berlin,Germany,21.3,13.9,17.8,52.52,13.4,Europe/Berlin
58,2023-06-08,2023,June     ,6,Berlin,Germany,27.6,16.1,21.9,52.52,13.4,Europe/Berlin
59,2023-06-14,2023,June     ,6,Berlin,Germany,22.3,12.5,17.5,52.52,13.4,Europe/Berlin
60,2023-06-07,2023,June     ,6,Berlin,Germany,26.6,15.9,20.9,52.52,13.4,Europe/Berlin
61,2023-06-28,2023,June     ,6,Berlin,Germany,22.2,12.1,17.5,52.52,13.4,Europe/Berlin
62,2023-06-20,2023,June     ,6,Berlin,Germany,28.3,18.6,23.6,52.52,13.4,Europe/Berlin
63,2023-06-24,2023,June     ,6,Berlin,Germany,25.4,13.2,19.7,52.52,13.4,Europe/Berlin
64,2023-06-02,2023,June     ,6,Berlin,Germany,20.0,10.4,15.1,52.52,13.4,Europe/Berlin
65,2023-06-15,2023,June     ,6,Berlin,Germany,21.8,12.7,17.2,52.52,13.4,Europe/Berlin
66,2023-06-16,2023,June     ,6,Berlin,Germany,19.4,13.5,16.1,52.52,13.4,Europe/Berlin
67,2023-06-18,2023,June     ,6,Berlin,Germany,26.1,13.2,20.2,52.52,13.4,Europe/Berlin
68,2023-06-19,2023,June     ,6,Berlin,Germany,28.3,15.6,22.2,52.52,13.4,Europe/Berlin
69,2023-06-06,2023,June     ,6,Berlin,Germany,21.7,14.8,18.5,52.52,13.4,Europe/Berlin
70,2023-06-26,2023,June     ,6,Berlin,Germany,31.0,18.1,22.9,52.52,13.4,Europe/Berlin
71,2023-06-03,2023,June     ,6,Berlin,Germany,21.2,7.5,14.5,52.52,13.4,Europe/Berlin
72,2023-06-21,2023,June     ,6,Berlin,Germany,30.1,19.8,24.6,52.52,13.4,Europe/Berlin
73,2023-06-11,2023,June     ,6,Berlin,Germany,27.4,14.5,21.5,52.52,13.4,Europe/Berlin
74,2023-07-05,2023,July     ,7,Berlin,Germany,24.2,13.9,18.7,52.52,13.4,Europe/Berlin
75,2023-07-09,2023,July     ,7,Berlin,Germany,33.1,17.1,25.5,52.52,13.4,Europe/Berlin
76,2023-07-19,2023,July     ,7,Berlin,Germany,25.6,16.6,20.7,52.52,13.4,Europe/Berlin
77,2023-07-24,2023,July     ,7,Berlin,Germany,28.3,17.4,21.6,52.52,13.4,Europe/Berlin
78,2023-07-15,2023,July     ,7,Berlin,Germany,35.2,18.2,27.1,52.52,13.4,Europe/Berlin
79,2023-07-02,2023,July     ,7,Berlin,Germany,23.3,15.3,18.6,52.52,13.4,Europe/Berlin
80,2023-07-29,2023,July     ,7,Berlin,Germany,22.9,16.2,19.4,52.52,13.4,Europe/Berlin
81,2023-07-20,2023,July     ,7,Berlin,Germany,20.9,13.9,17.8,52.52,13.4,Europe/Berlin
82,2023-07-14,2023,July     ,7,Berlin,Germany,27.1,15.0,21.2,52.52,13.4,Europe/Berlin
83,2023-07-06,2023,July     ,7,Berlin,Germany,22.5,13.3,18.4,52.52,13.4,Europe/Berlin
84,2023-07-13,2023,July     ,7,Berlin,Germany,26.3,18.2,22.0,52.52,13.4,Europe/Berlin
85,2023-07-08,2023,July     ,7,Berlin,Germany,31.5,15.2,23.9,52.52,13.4,Europe/Berlin
86,2023-07-23,2023,July     ,7,Berlin,Germany,25.7,16.3,20.0,52.52,13.4,Europe/Berlin
87,2023-07-01,2023,July     ,7,Berlin,Germany,24.1,15.8,19.4,52.52,13.4,Europe/Berlin
88,2023-07-03,2023,July     ,7,Berlin,Germany,22.2,13.3,18.2,52.52,13.4,Europe/Berlin
89,2023-07-07,2023,July     ,7,Berlin,Germany,28.6,14.1,21.7,52.52,13.4,Europe/Berlin
90,2023-07-18,2023,July     ,7,Berlin,Germany,24.9,14.5,20.3,52.52,13.4,Europe/Berlin
91,2023-07-11,2023,July     ,7,Berlin,Germany,31.3,16.7,24.2,52.52,13.4,Europe/Berlin
92,2023-07-04,2023,July     ,7,Berlin,Germany,22.0,14.8,18.4,52.52,13.4,Europe/Berlin
93,2023-07-12,2023,July     ,7,Berlin,Germany,28.8,19.6,23.9,52.52,13.4,Europe/Berlin
94,2023-07-28,2023,July     ,7,Berlin,Germany,22.8,15.3,18.9,52.52,13.4,Europe/Berlin
95,2023-07-22,2023,July     ,7,Berlin,Germany,22.9,13.9,18.2,52.52,13.4,Europe/Berlin
96,2023-07-31,2023,July     ,7,Berlin,Germany,19.4,15.0,17.0,52.52,13.4,Europe/Berlin
97,2023-07-30,2023,July     ,7,Berlin,Germany,25.4,15.4,20.0,52.52,13.4,Europe/Berlin
98,2023-07-10,2023,July     ,7,Berlin,Germany,28.1,19.6,23.4,52.52,13.4,Europe/Berlin
99,2023-07-16,2023,July     ,7,Berlin,Germany,30.1,19.8,24.1,52.52,13.4,Europe/Berlin
100,2023-07-17,2023,July     ,7,Berlin,Germany,28.0,17.7,22.9,52.52,13.4,Europe/Berlin
101,2023-07-26,2023,July     ,7,Berlin,Germany,20.7,12.4,17.0,52.52,13.4,Europe/Berlin
102,2023-07-21,2023,July     ,7,Berlin,Germany,20.9,13.9,17.5,52.52,13.4,Europe/Berlin
103,2023-07-25,2023,July     ,7,Berlin,Germany,21.6,15.3,18.4,52.52,13.4,Europe/Berlin
104,2023-07-27,2023,July     ,7,Berlin,Germany,22.5,12.0,17.1,52.52,13.4,Europe/Berlin
105,2023-08-11,2023,August   ,8,Berlin,Germany,27.0,13.9,20.1,52.52,13.4,Europe/Berlin
106,2023-08-28,2023,August   ,8,Berlin,Germany,21.5,14.6,17.8,52.52,13.4,Europe/Berlin
107,2023-08-29,2023,August   ,8,Berlin,Germany,16.3,13.7,14.4,52.52,13.4,Europe/Berlin
108,2023-08-20,2023,August   ,8,Berlin,Germany,28.6,22.3,25.3,52.52,13.4,Europe/Berlin
109,2023-08-06,2023,August   ,8,Berlin,Germany,19.8,14.7,17.1,52.52,13.4,Europe/Berlin
110,2023-08-30,2023,August   ,8,Berlin,Germany,21.2,12.9,16.0,52.52,13.4,Europe/Berlin
111,2023-08-27,2023,August   ,8,Berlin,Germany,22.8,17.9,20.1,52.52,13.4,Europe/Berlin
112,2023-08-07,2023,August   ,8,Berlin,Germany,17.8,13.2,15.0,52.52,13.4,Europe/Berlin
113,2023-08-13,2023,August   ,8,Berlin,Germany,26.7,17.4,21.8,52.52,13.4,Europe/Berlin
114,2023-08-26,2023,August   ,8,Berlin,Germany,26.7,19.8,22.8,52.52,13.4,Europe/Berlin
115,2023-08-05,2023,August   ,8,Berlin,Germany,22.6,14.3,18.6,52.52,13.4,Europe/Berlin
116,2023-08-16,2023,August   ,8,Berlin,Germany,28.5,19.7,23.4,52.52,13.4,Europe/Berlin
117,2023-08-09,2023,August   ,8,Berlin,Germany,20.6,12.0,16.4,52.52,13.4,Europe/Berlin
118,2023-08-10,2023,August   ,8,Berlin,Germany,21.2,11.7,16.4,52.52,13.4,Europe/Berlin
119,2023-08-03,2023,August   ,8,Berlin,Germany,22.4,16.2,19.3,52.52,13.4,Europe/Berlin
120,2023-08-17,2023,August   ,8,Berlin,Germany,25.9,18.0,21.5,52.52,13.4,Europe/Berlin
121,2023-08-22,2023,August   ,8,Berlin,Germany,25.8,19.6,22.6,52.52,13.4,Europe/Berlin
122,2023-08-24,2023,August   ,8,Berlin,Germany,28.4,16.6,22.7,52.52,13.4,Europe/Berlin
123,2023-08-31,2023,August   ,8,Berlin,Germany,19.3,13.8,16.3,52.52,13.4,Europe/Berlin
124,2023-08-23,2023,August   ,8,Berlin,Germany,26.6,17.2,21.8,52.52,13.4,Europe/Berlin
125,2023-08-02,2023,August   ,8,Berlin,Germany,22.2,14.1,17.8,52.52,13.4,Europe/Berlin
126,2023-08-15,2023,August   ,8,Berlin,Germany,30.2,19.8,24.6,52.52,13.4,Europe/Berlin
127,2023-08-08,2023,August   ,8,Berlin,Germany,20.4,12.5,16.0,52.52,13.4,Europe/Berlin
128,2023-08-14,2023,August   ,8,Berlin,Germany,30.1,17.9,23.8,52.52,13.4,Europe/Berlin
129,2023-08-21,2023,August   ,8,Berlin,Germany,27.7,19.5,23.0,52.52,13.4,Europe/Berlin
130,2023-08-18,2023,August   ,8,Berlin,Germany,29.9,19.0,24.3,52.52,13.4,Europe/Berlin
131,2023-08-25,2023,August   ,8,Berlin,Germany,31.6,20.6,25.0,52.52,13.4,Europe/Berlin
132,2023-08-01,2023,August   ,8,Berlin,Germany,20.8,15.6,17.6,52.52,13.4,Europe/Berlin
133,2023-08-04,2023,August   ,8,Berlin,Germany,22.4,16.3,19.2,52.52,13.4,Europe/Berlin
134,2023-08-12,2023,August   ,8,Berlin,Germany,26.7,17.8,21.9,52.52,13.4,Europe/Berlin
135,2023-08-19,2023,August   ,8,Berlin,Germany,31.7,19.9,26.2,52.52,13.4,Europe/Berlin
136,2023-09-10,2023,September,9,Berlin,Germany,30.5,18.8,24.4,52.52,13.4,Europe/Berlin
137,2023-09-21,2023,September,9,Berlin,Germany,27.4,16.6,21.5,52.52,13.4,Europe/Berlin
138,2023-09-04,2023,September,9,Berlin,Germany,25.9,14.0,19.9,52.52,13.4,Europe/Berlin
139,2023-09-29,2023,September,9,Berlin,Germany,26.0,17.7,20.8,52.52,13.4,Europe/Berlin
140,2023-09-19,2023,September,9,Berlin,Germany,21.2,17.0,19.0,52.52,13.4,Europe/Berlin
141,2023-09-09,2023,September,9,Berlin,Germany,31.4,18.0,24.3,52.52,13.4,Europe/Berlin
142,2023-09-07,2023,September,9,Berlin,Germany,29.5,17.5,23.2,52.52,13.4,Europe/Berlin
143,2023-09-03,2023,September,9,Berlin,Germany,22.6,15.8,18.9,52.52,13.4,Europe/Berlin
144,2023-09-23,2023,September,9,Berlin,Germany,20.3,13.2,16.3,52.52,13.4,Europe/Berlin
145,2023-09-11,2023,September,9,Berlin,Germany,30.4,19.9,25.1,52.52,13.4,Europe/Berlin
146,2023-09-14,2023,September,9,Berlin,Germany,20.6,10.7,15.6,52.52,13.4,Europe/Berlin
147,2023-09-01,2023,September,9,Berlin,Germany,20.6,12.2,16.1,52.52,13.4,Europe/Berlin
148,2023-09-05,2023,September,9,Berlin,Germany,28.3,17.0,22.4,52.52,13.4,Europe/Berlin
149,2023-09-27,2023,September,9,Berlin,Germany,26.4,17.1,21.5,52.52,13.4,Europe/Berlin
150,2023-09-13,2023,September,9,Berlin,Germany,20.1,12.6,17.0,52.52,13.4,Europe/Berlin
151,2023-09-18,2023,September,9,Berlin,Germany,28.5,18.3,23.1,52.52,13.4,Europe/Berlin
152,2023-09-20,2023,September,9,Berlin,Germany,25.3,15.9,19.9,52.52,13.4,Europe/Berlin
153,2023-09-06,2023,September,9,Berlin,Germany,29.4,17.4,23.1,52.52,13.4,Europe/Berlin
154,2023-09-17,2023,September,9,Berlin,Germany,27.1,16.7,21.6,52.52,13.4,Europe/Berlin
155,2023-09-22,2023,September,9,Berlin,Germany,20.0,15.4,17.9,52.52,13.4,Europe/Berlin
156,2023-09-02,2023,September,9,Berlin,Germany,22.7,14.2,18.4,52.52,13.4,Europe/Berlin
157,2023-09-15,2023,September,9,Berlin,Germany,24.4,13.1,18.5,52.52,13.4,Europe/Berlin
158,2023-09-24,2023,September,9,Berlin,Germany,20.6,11.0,15.8,52.52,13.4,Europe/Berlin
159,2023-09-16,2023,September,9,Berlin,Germany,27.3,14.6,20.7,52.52,13.4,Europe/Berlin
160,2023-09-12,2023,September,9,Berlin,Germany,28.6,19.9,23.3,52.52,13.4,Europe/Berlin
161,2023-09-30,2023,September,9,Berlin,Germany,20.0,12.6,16.5,52.52,13.4,Europe/Berlin
162,2023-09-28,2023,September,9,Berlin,Germany,27.0,17.0,21.2,52.52,13.4,Europe/Berlin
163,2023-09-26,2023,September,9,Berlin,Germany,26.0,14.5,20.1,52.52,13.4,Europe/Berlin
164,2023-09-08,2023,September,9,Berlin,Germany,30.2,17.4,23.5,52.52,13.4,Europe/Berlin
165,2023-09-25,2023,September,9,Berlin,Germany,22.6,11.6,16.7,52.52,13.4,Europe/Berlin
166,2023-10-02,2023,October  ,10,Berlin,Germany,25.1,16.1,20.2,52.52,13.4,Europe/Berlin
167,2023-10-13,2023,October  ,10,Berlin,Germany,20.5,14.0,17.1,52.52,13.4,Europe/Berlin
168,2023-10-14,2023,October  ,10,Berlin,Germany,21.4,9.1,15.0,52.52,13.4,Europe/Berlin
169,2023-10-16,2023,October  ,10,Berlin,Germany,11.1,4.8,8.1,52.52,13.4,Europe/Berlin
170,2023-10-12,2023,October  ,10,Berlin,Germany,19.4,13.0,14.6,52.52,13.4,Europe/Berlin
171,2023-10-01,2023,October  ,10,Berlin,Germany,20.2,13.7,16.4,52.52,13.4,Europe/Berlin
172,2023-10-09,2023,October  ,10,Berlin,Germany,14.2,7.6,10.4,52.52,13.4,Europe/Berlin
173,2023-10-26,2023,October  ,10,Berlin,Germany,12.6,9.9,11.1,52.52,13.4,Europe/Berlin
174,2023-10-06,2023,October  ,10,Berlin,Germany,19.8,12.4,16.1,52.52,13.4,Europe/Berlin
175,2023-10-05,2023,October  ,10,Berlin,Germany,17.2,11.7,14.0,52.52,13.4,Europe/Berlin
176,2023-10-18,2023,October  ,10,Berlin,Germany,13.8,5.6,9.1,52.52,13.4,Europe/Berlin
177,2023-10-10,2023,October  ,10,Berlin,Germany,16.2,13.4,14.8,52.52,13.4,Europe/Berlin
178,2023-10-27,2023,October  ,10,Berlin,Germany,11.8,9.2,10.3,52.52,13.4,Europe/Berlin
179,2023-10-22,2023,October  ,10,Berlin,Germany,16.3,10.5,13.2,52.52,13.4,Europe/Berlin
180,2023-10-20,2023,October  ,10,Berlin,Germany,7.7,6.2,6.7,52.52,13.4,Europe/Berlin
181,2023-10-25,2023,October  ,10,Berlin,Germany,14.0,10.2,11.8,52.52,13.4,Europe/Berlin
182,2023-10-08,2023,October  ,10,Berlin,Germany,14.1,8.5,11.2,52.52,13.4,Europe/Berlin
183,2023-10-21,2023,October  ,10,Berlin,Germany,16.2,7.0,10.8,52.52,13.4,Europe/Berlin
184,2023-10-30,2023,October  ,10,Berlin,Germany,14.0,10.0,12.2,52.52,13.4,Europe/Berlin
185,2023-10-29,2023,October  ,10,Berlin,Germany,14.2,8.5,11.2,52.52,13.4,Europe/Berlin
186,2023-10-23,2023,October  ,10,Berlin,Germany,15.2,8.6,11.8,52.52,13.4,Europe/Berlin
187,2023-10-15,2023,October  ,10,Berlin,Germany,11.4,7.0,8.6,52.52,13.4,Europe/Berlin
188,2023-10-03,2023,October  ,10,Berlin,Germany,27.0,13.6,19.8,52.52,13.4,Europe/Berlin
189,2023-10-04,2023,October  ,10,Berlin,Germany,18.1,12.0,14.4,52.52,13.4,Europe/Berlin
190,2023-10-31,2023,October  ,10,Berlin,Germany,12.4,9.2,11.4,52.52,13.4,Europe/Berlin
191,2023-10-28,2023,October  ,10,Berlin,Germany,13.4,9.4,10.8,52.52,13.4,Europe/Berlin
192,2023-10-19,2023,October  ,10,Berlin,Germany,8.3,7.1,7.6,52.52,13.4,Europe/Berlin
193,2023-10-07,2023,October  ,10,Berlin,Germany,17.0,10.7,14.7,52.52,13.4,Europe/Berlin
194,2023-10-11,2023,October  ,10,Berlin,Germany,22.9,14.4,18.5,52.52,13.4,Europe/Berlin
195,2023-10-24,2023,October  ,10,Berlin,Germany,13.2,10.5,11.6,52.52,13.4,Europe/Berlin
196,2023-10-17,2023,October  ,10,Berlin,Germany,12.0,5.9,8.5,52.52,13.4,Europe/Berlin
197,2023-11-13,2023,November ,11,Berlin,Germany,10.6,4.4,7.0,52.52,13.4,Europe/Berlin
198,2023-11-21,2023,November ,11,Berlin,Germany,8.4,1.7,5.0,52.52,13.4,Europe/Berlin
199,2023-11-28,2023,November ,11,Berlin,Germany,0.4,-4.6,-1.3,52.52,13.4,Europe/Berlin
200,2023-11-22,2023,November ,11,Berlin,Germany,3.0,-0.5,1.3,52.52,13.4,Europe/Berlin
201,2023-11-08,2023,November ,11,Berlin,Germany,10.7,7.8,9.1,52.52,13.4,Europe/Berlin
202,2023-11-25,2023,November ,11,Berlin,Germany,3.1,-0.6,1.4,52.52,13.4,Europe/Berlin
203,2023-11-19,2023,November ,11,Berlin,Germany,10.6,4.4,7.7,52.52,13.4,Europe/Berlin
204,2023-11-01,2023,November ,11,Berlin,Germany,14.6,7.1,10.6,52.52,13.4,Europe/Berlin
205,2023-11-18,2023,November ,11,Berlin,Germany,6.1,2.3,4.2,52.52,13.4,Europe/Berlin
206,2023-11-30,2023,November ,11,Berlin,Germany,-0.9,-4.9,-3.6,52.52,13.4,Europe/Berlin
207,2023-11-02,2023,November ,11,Berlin,Germany,14.9,8.9,12.0,52.52,13.4,Europe/Berlin
208,2023-11-20,2023,November ,11,Berlin,Germany,10.1,8.5,9.2,52.52,13.4,Europe/Berlin
209,2023-11-04,2023,November ,11,Berlin,Germany,11.7,6.5,8.8,52.52,13.4,Europe/Berlin
210,2023-11-29,2023,November ,11,Berlin,Germany,0.4,-3.6,-1.5,52.52,13.4,Europe/Berlin
211,2023-11-26,2023,November ,11,Berlin,Germany,2.0,-1.6,-0.1,52.52,13.4,Europe/Berlin
212,2023-11-15,2023,November ,11,Berlin,Germany,9.7,5.4,7.3,52.52,13.4,Europe/Berlin
213,2023-11-23,2023,November ,11,Berlin,Germany,10.6,1.9,7.4,52.52,13.4,Europe/Berlin
214,2023-11-17,2023,November ,11,Berlin,Germany,5.4,2.5,4.4,52.52,13.4,Europe/Berlin
215,2023-11-10,2023,November ,11,Berlin,Germany,11.4,6.6,9.5,52.52,13.4,Europe/Berlin
216,2023-11-12,2023,November ,11,Berlin,Germany,8.5,4.6,6.5,52.52,13.4,Europe/Berlin
217,2023-11-11,2023,November ,11,Berlin,Germany,8.2,5.7,7.1,52.52,13.4,Europe/Berlin
218,2023-11-14,2023,November ,11,Berlin,Germany,11.3,9.4,10.5,52.52,13.4,Europe/Berlin
219,2023-11-07,2023,November ,11,Berlin,Germany,11.8,8.3,9.9,52.52,13.4,Europe/Berlin
220,2023-11-27,2023,November ,11,Berlin,Germany,1.5,-0.1,1.1,52.52,13.4,Europe/Berlin
221,2023-11-06,2023,November ,11,Berlin,Germany,11.7,9.8,10.7,52.52,13.4,Europe/Berlin
222,2023-11-05,2023,November ,11,Berlin,Germany,11.4,8.0,9.8,52.52,13.4,Europe/Berlin
223,2023-11-09,2023,November ,11,Berlin,Germany,11.2,7.3,9.0,52.52,13.4,Europe/Berlin
224,2023-11-03,2023,November ,11,Berlin,Germany,11.7,8.0,9.9,52.52,13.4,Europe/Berlin
225,2023-11-16,2023,November ,11,Berlin,Germany,8.3,5.7,7.1,52.52,13.4,Europe/Berlin
226,2023-11-24,2023,November ,11,Berlin,Germany,7.1,1.9,3.8,52.52,13.4,Europe/Berlin
227,2023-12-19,2023,December ,12,Berlin,Germany,7.5,6.4,6.9,52.52,13.4,Europe/Berlin
228,2023-12-30,2023,December ,12,Berlin,Germany,9.2,4.4,6.2,52.52,13.4,Europe/Berlin
229,2023-12-16,2023,December ,12,Berlin,Germany,7.1,3.8,5.4,52.52,13.4,Europe/Berlin
230,2023-12-10,2023,December ,12,Berlin,Germany,6.8,2.8,5.3,52.52,13.4,Europe/Berlin
231,2023-12-26,2023,December ,12,Berlin,Germany,11.2,6.8,9.1,52.52,13.4,Europe/Berlin
232,2023-12-15,2023,December ,12,Berlin,Germany,5.1,1.3,3.3,52.52,13.4,Europe/Berlin
233,2023-12-21,2023,December ,12,Berlin,Germany,9.2,3.9,7.1,52.52,13.4,Europe/Berlin
234,2023-12-25,2023,December ,12,Berlin,Germany,11.5,8.5,10.1,52.52,13.4,Europe/Berlin
235,2023-12-09,2023,December ,12,Berlin,Germany,3.4,0.9,2.2,52.52,13.4,Europe/Berlin
236,2023-12-18,2023,December ,12,Berlin,Germany,8.5,6.3,7.4,52.52,13.4,Europe/Berlin
237,2023-12-02,2023,December ,12,Berlin,Germany,-1.2,-6.3,-4.4,52.52,13.4,Europe/Berlin
238,2023-12-07,2023,December ,12,Berlin,Germany,0.8,-2.1,0.0,52.52,13.4,Europe/Berlin
239,2023-12-01,2023,December ,12,Berlin,Germany,-1.3,-6.0,-3.5,52.52,13.4,Europe/Berlin
240,2023-12-05,2023,December ,12,Berlin,Germany,0.0,-2.6,-1.3,52.52,13.4,Europe/Berlin
241,2023-12-28,2023,December ,12,Berlin,Germany,8.6,5.5,7.0,52.52,13.4,Europe/Berlin
242,2023-12-31,2023,December ,12,Berlin,Germany,7.9,4.1,5.7,52.52,13.4,Europe/Berlin
243,2023-12-11,2023,December ,12,Berlin,Germany,8.9,5.8,7.5,52.52,13.4,Europe/Berlin
244,2023-12-27,2023,December ,12,Berlin,Germany,6.1,3.1,4.7,52.52,13.4,Europe/Berlin
245,2023-12-12,2023,December ,12,Berlin,Germany,6.6,4.2,5.9,52.52,13.4,Europe/Berlin
246,2023-12-22,2023,December ,12,Berlin,Germany,4.8,2.3,3.3,52.52,13.4,Europe/Berlin
247,2023-12-13,2023,December ,12,Berlin,Germany,4.7,2.2,4.2,52.52,13.4,Europe/Berlin
248,2023-12-20,2023,December ,12,Berlin,Germany,6.5,4.4,5.5,52.52,13.4,Europe/Berlin
249,2023-12-04,2023,December ,12,Berlin,Germany,-0.8,-5.4,-2.7,52.52,13.4,Europe/Berlin
